vin,model,defect_score,timestamp,plant,trim,engine_type,production_date,shift,torque_nm,qc_score,test_pass,defects_count,defect_type,warranty_claim,supplier_code,batch_id,operator_id
"VIN_000099","Delta","6.632637508946306","2026-05-01T10:39:13.021Z","Solihull","Base","Hybrid","2026-01-15T10:39:13.022Z","Night","0.52","9.93","false","8.33","Paint","true","SUP_C","BATCH_0000","OP_1014"
"VIN_000030","Gamma","4.341364926517966","2026-01-28T10:39:13.022Z","Swindon","Luxury","Diesel","2025-12-13T10:39:13.023Z","Day","4.0089999999999995","9.433499999999999","false","5.377","Weld","false","SUP_E","BATCH_0016","OP_1049"
"VIN_000045","Gamma","3.117244294954151","2026-03-20T10:39:13.021Z","Swindon","Premium","Diesel","2026-01-18T10:39:13.022Z","Day","7.035","9.891","false","5.8905","Paint","true","SUP_G","BATCH_0001","OP_1029"
"VIN_000171","Delta","0.5363090578814264","2026-03-06T10:39:13.022Z","Birmingham","Premium","EV","2026-05-20T10:39:13.020Z","Day","0.49","1.86","false","2.81","Paint","true","SUP_A","BATCH_0008","OP_1040"
"VIN_000176","Delta","9.484589735144484","2026-01-18T10:39:13.022Z","Oxford","Luxury","Diesel","2026-05-20T10:39:13.020Z","Night","9.196","0.08549999999999999","true","9.2815","Paint","false","SUP_H","BATCH_0011","OP_1023"
"VIN_000092","Beta","10.367613441489961","2026-02-02T10:39:13.022Z","Solihull","Sport","Hybrid","2026-05-01T10:39:13.021Z","Afternoon","3.213","8.1585","false","1.764","None","true","SUP_E","BATCH_0009","OP_1020"
"VIN_000174","Beta","1.1119034589506793","2026-03-17T10:39:13.021Z","Swindon","Luxury","Petrol","2026-02-28T10:39:13.022Z","Day","0.4","4.66","false","6.89","Assembly","true","SUP_G","BATCH_0016","OP_1013"
"VIN_000026","Alpha","3.7524788696740967","2025-12-12T10:39:13.023Z","Swindon","Sport","Hybrid","2026-01-07T10:39:13.023Z","Day","3.3249999999999997","0.7314999999999999","false","3.686","Weld","false","SUP_B","BATCH_0001","OP_1025"
"VIN_000016","Delta","0.8623542549854264","2025-11-16T10:39:13.023Z","Swindon","Premium","Diesel","2026-04-16T10:39:13.021Z","Afternoon","8.1795","7.3709999999999996","true","7.4655000000000005","None","false","SUP_D","BATCH_0015","OP_1000"
"VIN_000167","Alpha","4.870039465431434","2026-04-01T10:39:13.021Z","Oxford","Base","Hybrid","2025-12-06T10:39:13.023Z","Day","7.77","9.93","true","9.96","Paint","true","SUP_H","BATCH_0005","OP_1045"
"VIN_000169","Gamma","3.229039465431434","2025-11-17T10:39:13.023Z","Oxford","Premium","Diesel","2026-04-01T10:39:13.021Z","Afternoon","4.484","7.7044999999999995","false","5.557499999999999","Assembly","false","SUP_C","BATCH_0009","OP_1000"
"VIN_000052","Alpha","4.201354254985426","2026-02-22T10:39:13.022Z","Solihull","Sport","EV","2026-01-06T10:39:13.023Z","Afternoon","4.809","3.9795000000000003","false","5.1765","None","false","SUP_B","BATCH_0015","OP_1034"
"VIN_000179","Beta","5.5709788696740965","2026-01-30T10:39:13.022Z","Swindon","Luxury","Petrol","2026-01-23T10:39:13.022Z","Afternoon","7.03","2.12","false","6.03","Electrical","true","SUP_H","BATCH_0005","OP_1032"
"VIN_000164","Gamma","4.940903458950679","2026-01-08T10:39:13.023Z","Solihull","Sport","Hybrid","2026-03-28T10:39:13.021Z","Afternoon","9.481","6.763999999999999","false","3.2489999999999997","Weld","false","SUP_E","BATCH_0015","OP_1047"
"VIN_000061","Alpha","0.025113441489959764","2026-04-26T10:39:13.021Z","Swindon","Base","EV","2026-04-05T10:39:13.021Z","Night","2.2260000000000004","1.9530000000000003","false","1.3230000000000002","Assembly","true","SUP_A","BATCH_0011","OP_1038"
"VIN_000084","Alpha","6.314589735144484","2025-12-06T10:39:13.023Z","Solihull","Base","Diesel","2026-03-12T10:39:13.021Z","Night","3.54","3.37","false","9.96","Paint","false","SUP_G","BATCH_0002","OP_1038"
"VIN_000138","Delta","6.170809057881426","2026-01-26T10:39:13.022Z","Birmingham","Sport","EV","2026-01-19T10:39:13.022Z","Afternoon","3.7525","7.505","false","3.7809999999999997","Electrical","true","SUP_I","BATCH_0001","OP_1016"
"VIN_000038","Delta","8.23074429495415","2025-11-12T10:39:13.023Z","Swindon","Luxury","Diesel","2026-04-04T10:39:13.021Z","Day","0.189","1.7745","true","10.2585","None","false","SUP_H","BATCH_0014","OP_1029"
"VIN_000095","Beta","4.860364926517965","2026-02-25T10:39:13.022Z","Solihull","Premium","Hybrid","2026-05-10T10:39:13.020Z","Day","4.78","6.96","true","6.7","Weld","true","SUP_H","BATCH_0010","OP_1042"
"VIN_000021","Delta","9.141137508946306","2026-04-06T10:39:13.021Z","Oxford","Base","Hybrid","2026-01-11T10:39:13.022Z","Night","2.6125","9.433499999999999","false","0.2185","Assembly","false","SUP_I","BATCH_0009","OP_1040"
"VIN_000054","Alpha","0.03702620225670266","2026-02-10T10:39:13.022Z","Oxford","Luxury","Diesel","2025-12-29T10:39:13.023Z","Night","3.423","8.337000000000002","false","6.636000000000001","Paint","true","SUP_E","BATCH_0007","OP_1039"
"VIN_000024","Beta","3.1074933353287135","2026-04-27T10:39:13.021Z","Oxford","Premium","EV","2026-04-07T10:39:13.021Z","Day","7.55","2.59","false","5.47","None","true","SUP_B","BATCH_0016","OP_1049"
"VIN_000137","Delta","9.5","2026-01-05T10:39:13.023Z","Oxford","Base","Diesel","2026-01-02T10:39:13.023Z","Afternoon","5.168","0.646","true","1.216","Paint","true","SUP_D","BATCH_0010","OP_1015"
"VIN_000096","Delta","0.9475066646712863","2026-03-03T10:39:13.022Z","Solihull","Sport","Petrol","2026-01-27T10:39:13.022Z","Day","10.479000000000001","7.014","false","9.177000000000001","Assembly","true","SUP_D","BATCH_0014","OP_1045"
"VIN_000001","Alpha","4.814973797743296","2026-05-24T10:39:13.020Z","Solihull","Premium","Petrol","2026-03-02T10:39:13.022Z","Day","1.96","2.76","false","2.36","Assembly","false","SUP_D","BATCH_0012","OP_1026"
"VIN_000188","Delta","6.030362491053694","2026-04-16T10:39:13.021Z","Oxford","Luxury","EV","2026-01-17T10:39:13.022Z","Day","0.17099999999999999","6.27","false","4.997","None","false","SUP_I","BATCH_0011","OP_1040"
"VIN_000045","Delta","0.7026350734820338","2026-04-19T10:39:13.021Z","Solihull","Base","Hybrid","2025-12-12T10:39:13.023Z","Day","7.4655000000000005","8.043000000000001","false","0.24150000000000002","Weld","true","SUP_H","BATCH_0017","OP_1022"
"VIN_000015","Beta","5.851755705045849","2025-12-17T10:39:13.023Z","Oxford","Base","EV","2025-12-18T10:39:13.023Z","Night","2.93","8.32","false","6.27","Weld","false","SUP_H","BATCH_0012","OP_1036"
"VIN_000190","Gamma","0.8876909421185735","2026-02-02T10:39:13.022Z","Solihull","Base","EV","2026-01-23T10:39:13.022Z","Night","9.481","7.201","false","9.405","Electrical","false","SUP_H","BATCH_0012","OP_1029"
"VIN_000092","Delta","7.848410264855516","2026-03-17T10:39:13.021Z","Solihull","Luxury","Petrol","2026-02-11T10:39:13.022Z","Night","0.189","4.221","false","0.24150000000000002","Electrical","false","SUP_F","BATCH_0003","OP_1031"
"VIN_000016","Alpha","2.3468865585100396","2026-02-05T10:39:13.022Z","Swindon","Luxury","Petrol","2025-12-07T10:39:13.023Z","Day","7.13","8.52","true","0.49","Assembly","true","SUP_A","BATCH_0014","OP_1041"
"VIN_000189","Delta","3.93209654104932","2026-03-11T10:39:13.021Z","Swindon","Sport","Petrol","2026-04-30T10:39:13.021Z","Night","6.3935","7.4384999999999994","false","4.9399999999999995","Assembly","false","SUP_J","BATCH_0004","OP_1019"
"VIN_000008","Delta","9.301021130325903","2026-02-27T10:39:13.022Z","Oxford","Base","Hybrid","2025-11-14T10:39:13.023Z","Night","1.6065","4.2525","true","8.5785","Electrical","true","SUP_I","BATCH_0018","OP_1047"
"VIN_000149","Gamma","9.499645745014574","2026-02-23T10:39:13.022Z","Solihull","Luxury","EV","2026-01-02T10:39:13.023Z","Afternoon","6.36","9.93","true","1.51","None","false","SUP_I","BATCH_0006","OP_1005"
"VIN_000086","Gamma","4.057460534568565","2026-02-17T10:39:13.022Z","Oxford","Premium","Petrol","2025-11-30T10:39:13.023Z","Day","7.932499999999999","9.006","false","3.059","None","true","SUP_A","BATCH_0010","OP_1018"
"VIN_000019","Gamma","5.511460534568566","2026-02-01T10:39:13.022Z","Swindon","Base","Petrol","2026-03-04T10:39:13.022Z","Night","0.189","6.615","true","10.458000000000002","Weld","true","SUP_C","BATCH_0012","OP_1008"
"VIN_000119","Gamma","0.05964574501457387","2025-12-31T10:39:13.023Z","Oxford","Sport","Hybrid","2026-01-27T10:39:13.022Z","Night","9.98","0.09","true","7.75","Assembly","true","SUP_B","BATCH_0000","OP_1049"
"VIN_000196","Delta","7.419521130325903","2025-11-19T10:39:13.023Z","Solihull","Premium","Hybrid","2026-04-24T10:39:13.021Z","Afternoon","4.9305","0.08549999999999999","false","8.037","Weld","true","SUP_E","BATCH_0011","OP_1020"
"VIN_000056","Delta","0.2385965410493205","2025-12-10T10:39:13.023Z","Birmingham","Base","Hybrid","2026-01-14T10:39:13.022Z","Day","0.189","10.4265","false","8.862","Weld","true","SUP_C","BATCH_0009","OP_1040"
"VIN_000189","Gamma","0.05688655851004036","2025-12-15T10:39:13.023Z","Solihull","Sport","Petrol","2026-02-20T10:39:13.022Z","Day","9.98","2.62","false","9.96","Electrical","false","SUP_I","BATCH_0008","OP_1038"
"VIN_000185","Beta","4.584910264855515","2026-05-13T10:39:13.020Z","Swindon","Premium","Petrol","2025-12-21T10:39:13.023Z","Day","5.5765","9.100999999999999","false","6.802","Electrical","false","SUP_C","BATCH_0013","OP_1012"
"VIN_000041","Alpha","4.371190942118575","2026-04-13T10:39:13.021Z","Solihull","Base","Hybrid","2025-12-23T10:39:13.023Z","Day","5.8695","3.8115","true","3.612","None","false","SUP_B","BATCH_0000","OP_1040"
"VIN_000118","Alpha","6.97175570504585","2025-12-13T10:39:13.023Z","Birmingham","Sport","Diesel","2025-12-29T10:39:13.023Z","Night","0.84","6.52","true","1.47","None","true","SUP_C","BATCH_0004","OP_1000"
"VIN_000022","Delta","8.892135073482033","2026-02-21T10:39:13.022Z","Solihull","Premium","Hybrid","2026-01-10T10:39:13.022Z","Afternoon","9.272","4.199","false","4.2749999999999995","Paint","false","SUP_D","BATCH_0019","OP_1019"
"VIN_000121","Alpha","6.989862491053695","2026-05-01T10:39:13.021Z","Solihull","Luxury","Diesel","2026-04-16T10:39:13.021Z","Afternoon","4.9035","4.9455","false","10.458000000000002","Electrical","true","SUP_D","BATCH_0018","OP_1047"
"VIN_000176","Gamma","7.534973797743298","2026-03-26T10:39:13.021Z","Birmingham","Base","Diesel","2025-12-12T10:39:13.023Z","Night","3.71","0.09","false","2.09","Weld","false","SUP_J","BATCH_0011","OP_1010"
"VIN_000079","Delta","6.101506664671286","2026-05-03T10:39:13.020Z","Birmingham","Luxury","Hybrid","2026-03-12T10:39:13.021Z","Night","0.46549999999999997","5.415","false","8.796999999999999","Weld","false","SUP_D","BATCH_0008","OP_1043"
"VIN_000050","Alpha","4.0425","2026-01-06T10:39:13.023Z","Birmingham","Luxury","Hybrid","2026-04-13T10:39:13.021Z","Night","2.6774999999999998","10.08","true","8.6835","Assembly","true","SUP_G","BATCH_0005","OP_1031"
"VIN_000108","Beta","4.217493335328713","2026-01-05T10:39:13.023Z","Solihull","Luxury","EV","2025-12-14T10:39:13.023Z","Day","0.18","5.9","true","4.86","None","false","SUP_H","BATCH_0010","OP_1022"
"VIN_000051","Gamma","6.635526202256703","2026-04-23T10:39:13.021Z","Oxford","Premium","Diesel","2026-05-09T10:39:13.020Z","Night","7.999","0.08549999999999999","true","1.9664999999999997","Electrical","false","SUP_J","BATCH_0003","OP_1011"
"VIN_000062","Gamma","9.138137508946308","2025-11-24T10:39:13.023Z","Birmingham","Luxury","Diesel","2025-11-21T10:39:13.023Z","Afternoon","9.954","0.651","false","0.7140000000000001","Weld","true","SUP_H","BATCH_0008","OP_1041"
"VIN_000175","Gamma","3.9203649265179665","2026-02-10T10:39:13.022Z","Oxford","Premium","Diesel","2026-03-25T10:39:13.021Z","Afternoon","0.18","0.38","true","6.27","Assembly","false","SUP_E","BATCH_0001","OP_1018"
"VIN_000188","Delta","4.21574429495415","2026-02-20T10:39:13.022Z","Swindon","Base","Hybrid","2026-04-07T10:39:13.021Z","Afternoon","3.3724999999999996","3.6195","true","2.1849999999999996","Weld","true","SUP_I","BATCH_0006","OP_1006"
"VIN_000081","Delta","2.317309057881427","2025-11-20T10:39:13.023Z","Oxford","Sport","Hybrid","2026-05-16T10:39:13.020Z","Night","3.3180000000000005","8.568000000000001","true","0.24150000000000002","Assembly","false","SUP_D","BATCH_0008","OP_1014"
"VIN_000173","Beta","5.224589735144485","2026-03-02T10:39:13.022Z","Swindon","Base","Petrol","2026-01-07T10:39:13.023Z","Afternoon","1.9","8.9","false","2.65","Electrical","false","SUP_H","BATCH_0003","OP_1039"
"VIN_000092","Delta","7.50711344148996","2026-03-23T10:39:13.021Z","Oxford","Premium","Diesel","2026-01-27T10:39:13.022Z","Day","2.7075","9.433499999999999","true","1.7195","Assembly","false","SUP_E","BATCH_0017","OP_1024"
"VIN_000198","Delta","10.28240345895068","2026-03-21T10:39:13.021Z","Solihull","Base","Hybrid","2026-03-22T10:39:13.021Z","Afternoon","0.189","4.683","false","5.1135","None","false","SUP_B","BATCH_0002","OP_1012"
"VIN_000122","Delta","4.3209788696740965","2025-11-09T10:39:13.023Z","Swindon","Sport","Diesel","2026-03-28T10:39:13.021Z","Afternoon","3.56","8.55","false","4.41","Weld","false","SUP_H","BATCH_0018","OP_1005"
"VIN_000085","Beta","1.5953542549854263","2025-12-17T10:39:13.023Z","Birmingham","Base","Petrol","2026-01-02T10:39:13.023Z","Day","2.945","8.179499999999999","false","6.070499999999999","Weld","true","SUP_B","BATCH_0012","OP_1027"
"VIN_000051","Alpha","4.043539465431435","2025-12-20T10:39:13.023Z","Oxford","Sport","Petrol","2026-04-14T10:39:13.021Z","Afternoon","4.2525","4.599","true","7.822500000000001","Assembly","true","SUP_J","BATCH_0010","OP_1045"
"VIN_000040","Gamma","9.100039465431434","2026-01-14T10:39:13.022Z","Birmingham","Luxury","Diesel","2025-11-19T10:39:13.023Z","Day","1.49","6.89","true","2.53","Electrical","true","SUP_C","BATCH_0007","OP_1011"
"VIN_000187","Alpha","6.715854254985425","2025-12-17T10:39:13.023Z","Swindon","Premium","Hybrid","2026-05-24T10:39:13.020Z","Day","4.0755","6.0325","false","1.1684999999999999","Assembly","false","SUP_G","BATCH_0011","OP_1011"
"VIN_000038","Beta","0.022978869674096753","2026-02-02T10:39:13.022Z","Swindon","Luxury","Petrol","2026-04-23T10:39:13.021Z","Afternoon","10.479000000000001","2.709","true","6.373500000000001","Weld","true","SUP_I","BATCH_0008","OP_1029"
"VIN_000083","Beta","8.071903458950679","2026-02-09T10:39:13.022Z","Oxford","Sport","Hybrid","2025-12-16T10:39:13.023Z","Afternoon","3.7","3.27","false","3.85","Electrical","false","SUP_G","BATCH_0017","OP_1048"
"VIN_000019","Beta","9.483113441489959","2026-05-11T10:39:13.020Z","Oxford","Premium","Petrol","2026-02-16T10:39:13.022Z","Afternoon","3.287","1.7765","false","0.5984999999999999","Paint","false","SUP_D","BATCH_0003","OP_1032"
"VIN_000043","Delta","8.846589735144484","2026-04-24T10:39:13.021Z","Oxford","Premium","EV","2025-12-27T10:39:13.023Z","Night","1.3545","2.3100000000000005","true","0.24150000000000002","None","true","SUP_I","BATCH_0016","OP_1020"
"VIN_000108","Delta","9.986309057881426","2026-05-17T10:39:13.020Z","Birmingham","Luxury","Hybrid","2026-01-10T10:39:13.022Z","Day","0.18","2.05","true","2.83","Paint","true","SUP_A","BATCH_0003","OP_1040"
"VIN_000118","Gamma","9.48824429495415","2026-04-29T10:39:13.021Z","Oxford","Premium","Petrol","2026-03-20T10:39:13.021Z","Day","0.17099999999999999","0.19","false","5.4815","Paint","true","SUP_D","BATCH_0004","OP_1024"
"VIN_000046","Gamma","10.490364926517966","2026-04-12T10:39:13.021Z","Oxford","Premium","Petrol","2026-01-10T10:39:13.022Z","Afternoon","2.3520000000000003","0.0945","true","9.639","Electrical","false","SUP_B","BATCH_0018","OP_1030"
"VIN_000169","Beta","3.3326375089463056","2026-05-11T10:39:13.020Z","Solihull","Premium","Petrol","2026-01-08T10:39:13.023Z","Day","1.91","6.45","true","2.6","Assembly","false","SUP_C","BATCH_0018","OP_1045"
"VIN_000087","Gamma","0.03302620225670224","2026-02-12T10:39:13.022Z","Oxford","Sport","Petrol","2025-11-14T10:39:13.023Z","Day","0.7885","3.553","true","5.7285","Assembly","true","SUP_F","BATCH_0011","OP_1014"
"VIN_000080","Gamma","0.9424933353287134","2025-12-20T10:39:13.023Z","Birmingham","Luxury","Hybrid","2026-04-04T10:39:13.021Z","Afternoon","5.3549999999999995","8.2635","false","8.505","Paint","false","SUP_F","BATCH_0010","OP_1020"
"VIN_000052","Delta","10","2025-12-06T10:39:13.023Z","Solihull","Premium","Diesel","2025-12-30T10:39:13.023Z","Night","5.31","9.93","false","6.08","Paint","false","SUP_J","BATCH_0006","OP_1015"
"VIN_000115","Beta","4.705006664671285","2026-01-10T10:39:13.022Z","Birmingham","Base","Hybrid","2026-01-26T10:39:13.022Z","Day","4.398499999999999","1.976","true","2.9354999999999998","Electrical","true","SUP_A","BATCH_0006","OP_1039"
"VIN_000108","Alpha","0.04697379774329693","2025-12-09T10:39:13.023Z","Birmingham","Base","Diesel","2026-03-17T10:39:13.021Z","Night","5.397","6.3105","true","5.3340000000000005","Weld","true","SUP_G","BATCH_0003","OP_1042"
"VIN_000020","Delta","7.677362491053693","2026-05-02T10:39:13.020Z","Swindon","Base","Petrol","2025-11-29T10:39:13.023Z","Day","4.67","0.09","true","4.52","Paint","false","SUP_B","BATCH_0018","OP_1046"
"VIN_000062","Gamma","0.04763507348203338","2025-12-19T10:39:13.023Z","Solihull","Luxury","Diesel","2026-05-15T10:39:13.020Z","Night","9.481","2.28","true","7.087","Assembly","true","SUP_G","BATCH_0006","OP_1007"
"VIN_000164","Alpha","2.9727557050458495","2026-03-26T10:39:13.021Z","Birmingham","Base","Petrol","2025-11-23T10:39:13.023Z","Night","6.4995","10.4265","false","8.715000000000002","None","true","SUP_G","BATCH_0016","OP_1014"
"VIN_000152","Alpha","10.013690942118574","2026-03-28T10:39:13.021Z","Solihull","Luxury","Hybrid","2026-04-24T10:39:13.021Z","Night","4.01","0.09","true","0.23","None","false","SUP_G","BATCH_0019","OP_1000"
"VIN_000018","Alpha","3.7299102648555156","2026-01-24T10:39:13.022Z","Swindon","Sport","EV","2026-03-26T10:39:13.021Z","Afternoon","1.8715","7.0965","false","1.2065","Paint","false","SUP_A","BATCH_0012","OP_1019"
"VIN_000084","Gamma","8.49038655851004","2026-03-14T10:39:13.021Z","Solihull","Luxury","Diesel","2026-02-21T10:39:13.022Z","Night","3.4755000000000003","0.0945","true","1.974","Paint","false","SUP_C","BATCH_0018","OP_1006"
"VIN_000162","Alpha","6.90809654104932","2026-04-15T10:39:13.021Z","Solihull","Sport","Petrol","2025-12-11T10:39:13.023Z","Afternoon","2.56","5.87","false","2.74","Assembly","false","SUP_I","BATCH_0013","OP_1014"
"VIN_000074","Alpha","1.3585211303259028","2026-04-12T10:39:13.021Z","Swindon","Premium","Diesel","2026-03-19T10:39:13.021Z","Day","1.8715","8.5975","false","5.794999999999999","Electrical","false","SUP_G","BATCH_0003","OP_1045"
"VIN_000008","Gamma","5.248645745014575","2026-03-25T10:39:13.021Z","Solihull","Base","Diesel","2026-01-24T10:39:13.022Z","Day","4.998","6.4575000000000005","false","8.6835","Paint","false","SUP_I","BATCH_0018","OP_1015"
"VIN_000016","Alpha","8.629960534568564","2025-11-17T10:39:13.023Z","Birmingham","Base","Hybrid","2026-04-30T10:39:13.021Z","Day","4.05","8.84","true","2.79","Electrical","true","SUP_C","BATCH_0002","OP_1016"
"VIN_000148","Gamma","3.5064605345685655","2026-02-21T10:39:13.022Z","Birmingham","Premium","Hybrid","2025-12-29T10:39:13.023Z","Day","9.443","0.969","true","2.0995","Paint","true","SUP_D","BATCH_0009","OP_1045"
"VIN_000063","Delta","2.298145745014574","2025-12-30T10:39:13.023Z","Birmingham","Luxury","EV","2026-01-18T10:39:13.022Z","Night","1.2389999999999999","3.4545000000000003","true","0.24150000000000002","Weld","true","SUP_A","BATCH_0006","OP_1034"
"VIN_000116","Gamma","7.249021130325904","2026-02-06T10:39:13.022Z","Oxford","Premium","Diesel","2026-02-04T10:39:13.022Z","Night","8.98","0.09","true","9.96","Weld","true","SUP_J","BATCH_0011","OP_1028"
"VIN_000034","Gamma","4.350096541049321","2026-02-07T10:39:13.022Z","Solihull","Sport","Diesel","2026-01-11T10:39:13.022Z","Afternoon","9.481","0.08549999999999999","false","0.2185","Paint","false","SUP_F","BATCH_0002","OP_1016"
"VIN_000070","Alpha","1.72838655851004","2025-12-08T10:39:13.023Z","Swindon","Luxury","Petrol","2026-01-23T10:39:13.022Z","Afternoon","8.169","0.0945","false","5.4705","Weld","false","SUP_H","BATCH_0003","OP_1028"
"VIN_000188","Gamma","10.015410264855516","2026-03-09T10:39:13.021Z","Birmingham","Base","Hybrid","2026-02-02T10:39:13.022Z","Afternoon","1.86","5.62","true","7.05","Assembly","false","SUP_C","BATCH_0004","OP_1003"
"VIN_000120","Delta","3.576190942118574","2025-11-10T10:39:13.023Z","Oxford","Sport","Petrol","2026-02-03T10:39:13.022Z","Afternoon","4.8545","0.08549999999999999","true","7.9514999999999985","Assembly","false","SUP_G","BATCH_0002","OP_1018"
"VIN_000129","Delta","0.6837557050458496","2026-02-22T10:39:13.022Z","Birmingham","Premium","Hybrid","2026-05-06T10:39:13.020Z","Night","0.6405","4.189500000000001","true","6.1215","Paint","false","SUP_H","BATCH_0016","OP_1002"
"VIN_000042","Gamma","0.049635073482034324","2025-12-26T10:39:13.023Z","Solihull","Sport","Diesel","2025-12-13T10:39:13.023Z","Day","8.28","9.36","true","4.05","None","true","SUP_H","BATCH_0000","OP_1018"
"VIN_000105","Delta","9.507362491053694","2026-04-29T10:39:13.021Z","Oxford","Sport","Diesel","2025-12-31T10:39:13.023Z","Day","9.481","5.557499999999999","false","0.33249999999999996","Assembly","true","SUP_E","BATCH_0001","OP_1012"
"VIN_000048","Delta","0.04697379774329687","2026-05-14T10:39:13.020Z","Solihull","Luxury","Diesel","2025-11-23T10:39:13.023Z","Day","3.57","0.0945","false","10.458000000000002","Electrical","false","SUP_B","BATCH_0011","OP_1009"
"VIN_000014","Delta","0.04250666467128685","2026-05-21T10:39:13.020Z","Solihull","Premium","EV","2026-02-07T10:39:13.022Z","Night","1.74","1.6","true","6.46","None","true","SUP_B","BATCH_0011","OP_1004"
"VIN_000018","Gamma","7.79","2026-04-06T10:39:13.021Z","Solihull","Premium","Diesel","2026-01-12T10:39:13.022Z","Night","9.481","6.8115","true","9.462","Electrical","false","SUP_I","BATCH_0001","OP_1014"
"VIN_000143","Alpha","8.281993335328712","2026-02-24T10:39:13.022Z","Solihull","Base","EV","2025-11-30T10:39:13.023Z","Night","2.7720000000000002","0.0945","true","2.7195","None","false","SUP_D","BATCH_0006","OP_1005"
"VIN_000060","Gamma","9.055026202256704","2026-04-18T10:39:13.021Z","Birmingham","Luxury","Diesel","2025-12-24T10:39:13.023Z","Afternoon","3.93","0.09","true","4.68","Weld","false","SUP_J","BATCH_0004","OP_1031"
"VIN_000112","Alpha","5.920637508946307","2026-02-03T10:39:13.022Z","Birmingham","Base","Hybrid","2026-04-18T10:39:13.021Z","Night","3.306","3.154","true","2.2515","Paint","true","SUP_H","BATCH_0016","OP_1037"
"VIN_000007","Beta","8.642364926517967","2026-03-21T10:39:13.021Z","Oxford","Premium","Diesel","2026-02-19T10:39:13.022Z","Night","1.9425000000000001","9.7125","false","2.7510000000000003","Assembly","true","SUP_G","BATCH_0015","OP_1018"
"VIN_000121","Delta","7.178244294954151","2025-12-18T10:39:13.023Z","Birmingham","Premium","Hybrid","2025-11-15T10:39:13.023Z","Afternoon","0.36","0.09","false","0.23","Paint","true","SUP_F","BATCH_0002","OP_1041"
"VIN_000069","Alpha","5.334809057881427","2026-02-14T10:39:13.022Z","Oxford","Luxury","EV","2026-05-03T10:39:13.020Z","Afternoon","8.160499999999999","4.3225","false","9.2245","Electrical","false","SUP_C","BATCH_0004","OP_1038"
"VIN_000128","Delta","5.518089735144484","2025-12-14T10:39:13.023Z","Swindon","Premium","Diesel","2025-12-18T10:39:13.023Z","Afternoon","5.9955","0.9345000000000001","true","6.0584999999999996","Assembly","false","SUP_H","BATCH_0005","OP_1049"
"VIN_000084","Delta","3.30311344148996","2025-11-07T10:39:13.023Z","Birmingham","Sport","Diesel","2026-03-27T10:39:13.021Z","Night","4.97","9.93","true","3.8","Assembly","true","SUP_F","BATCH_0014","OP_1028"
"VIN_000143","Gamma","3.71540345895068","2026-04-27T10:39:13.021Z","Solihull","Sport","Diesel","2026-05-20T10:39:13.020Z","Day","3.7335","4.503","false","1.1495","Assembly","true","SUP_A","BATCH_0003","OP_1017"
"VIN_000149","Delta","9.640978869674097","2025-12-02T10:39:13.023Z","Swindon","Luxury","Hybrid","2026-01-04T10:39:13.023Z","Day","10.479000000000001","5.670000000000001","true","9.345","None","false","SUP_H","BATCH_0015","OP_1015"
"VIN_000096","Gamma","6.070354254985427","2026-03-03T10:39:13.022Z","Solihull","Premium","Diesel","2026-02-14T10:39:13.022Z","Afternoon","2.2","2.87","true","0.26","Electrical","true","SUP_G","BATCH_0006","OP_1022"
"VIN_000025","Alpha","1.0440394654314347","2026-02-26T10:39:13.022Z","Swindon","Premium","Diesel","2025-11-08T10:39:13.023Z","Day","1.5105","9.433499999999999","true","8.094","Assembly","false","SUP_A","BATCH_0013","OP_1021"
"VIN_000107","Alpha","6.479539465431435","2026-05-03T10:39:13.020Z","Swindon","Base","EV","2025-11-13T10:39:13.023Z","Day","3.6225000000000005","1.029","false","0.24150000000000002","None","false","SUP_E","BATCH_0005","OP_1005"
"VIN_000184","Delta","0.02035425498542623","2026-03-17T10:39:13.021Z","Oxford","Luxury","Petrol","2026-03-25T10:39:13.021Z","Day","0.18","2.73","true","2.98","Electrical","true","SUP_C","BATCH_0012","OP_1037"
"VIN_000184","Beta","7.324478869674096","2026-03-16T10:39:13.021Z","Swindon","Sport","EV","2026-05-07T10:39:13.020Z","Day","8.8445","0.39899999999999997","false","9.462","Electrical","true","SUP_I","BATCH_0009","OP_1034"
"VIN_000003","Gamma","7.762403458950681","2026-01-24T10:39:13.022Z","Oxford","Base","Hybrid","2026-05-23T10:39:13.020Z","Night","7.1295","0.987","false","6.846","Electrical","true","SUP_I","BATCH_0001","OP_1023"
"VIN_000122","Delta","5.18311344148996","2026-02-03T10:39:13.022Z","Solihull","Luxury","EV","2026-01-22T10:39:13.022Z","Afternoon","4.74","8.11","true","0.92","Paint","false","SUP_B","BATCH_0019","OP_1049"
"VIN_000097","Delta","8.012089735144482","2025-12-25T10:39:13.023Z","Swindon","Sport","Diesel","2026-04-27T10:39:13.021Z","Day","1.045","6.441","false","1.3395","Electrical","true","SUP_C","BATCH_0010","OP_1007"
"VIN_000125","Delta","0.6793090578814259","2026-05-17T10:39:13.020Z","Solihull","Luxury","Diesel","2026-03-13T10:39:13.021Z","Afternoon","1.827","7.3395","true","6.027","Electrical","false","SUP_G","BATCH_0014","OP_1043"
"VIN_000182","Gamma","0.02824429495415024","2026-02-11T10:39:13.022Z","Swindon","Premium","Diesel","2026-01-01T10:39:13.023Z","Night","3.33","1.84","true","9.96","Electrical","true","SUP_I","BATCH_0002","OP_1005"
